date,City,State,Year,month1,Month,Year-Month,Num_reviews
2020-09-28,Hawaii,Hawaii,2020,9,09,2020-09,40
2020-09-28,Las Vegas,Nevada,2020,9,09,2020-09,411
2020-09-28,Los Angeles,California,2020,9,09,2020-09,593
2020-09-28,New York,New York,2020,9,09,2020-09,344
2020-09-29,Chicago,Illinois,2020,9,09,2020-09,89
2020-09-29,Hawaii,Hawaii,2020,9,09,2020-09,22
2020-09-29,Las Vegas,Nevada,2020,9,09,2020-09,161
2020-09-29,Los Angeles,California,2020,9,09,2020-09,369
2020-09-29,New York,New York,2020,9,09,2020-09,238
2020-09-30,Chicago,Illinois,2020,9,09,2020-09,144
2020-09-30,Hawaii,Hawaii,2020,9,09,2020-09,82
2020-09-30,Las Vegas,Nevada,2020,9,09,2020-09,210
2020-09-30,Los Angeles,California,2020,9,09,2020-09,568
2020-09-30,New York,New York,2020,9,09,2020-09,400
2020-10-01,Chicago,Illinois,2020,10,10,2020-10,84
2020-10-01,Hawaii,Hawaii,2020,10,10,2020-10,70
2020-10-01,Las Vegas,Nevada,2020,10,10,2020-10,222
2020-10-01,Los Angeles,California,2020,10,10,2020-10,459
2020-10-01,New York,New York,2020,10,10,2020-10,312
2020-10-02,Chicago,Illinois,2020,10,10,2020-10,110
2020-10-02,Hawaii,Hawaii,2020,10,10,2020-10,41
2020-10-02,Las Vegas,Nevada,2020,10,10,2020-10,173
2020-10-02,Los Angeles,California,2020,10,10,2020-10,470
2020-10-02,New York,New York,2020,10,10,2020-10,263
2020-10-03,Chicago,Illinois,2020,10,10,2020-10,139
2020-10-03,Hawaii,Hawaii,2020,10,10,2020-10,36
2020-10-03,Las Vegas,Nevada,2020,10,10,2020-10,159
2020-10-03,Los Angeles,California,2020,10,10,2020-10,439
2020-10-03,New York,New York,2020,10,10,2020-10,269
2020-10-04,Chicago,Illinois,2020,10,10,2020-10,367
2020-10-04,Hawaii,Hawaii,2020,10,10,2020-10,76
2020-10-04,Las Vegas,Nevada,2020,10,10,2020-10,509
2020-10-04,Los Angeles,California,2020,10,10,2020-10,893
2020-10-04,New York,New York,2020,10,10,2020-10,553
2020-10-05,Chicago,Illinois,2020,10,10,2020-10,195
2020-10-05,Hawaii,Hawaii,2020,10,10,2020-10,55
2020-10-05,Las Vegas,Nevada,2020,10,10,2020-10,403
2020-10-05,Los Angeles,California,2020,10,10,2020-10,617
2020-10-05,New York,New York,2020,10,10,2020-10,313
2020-10-06,Chicago,Illinois,2020,10,10,2020-10,93
2020-10-06,Hawaii,Hawaii,2020,10,10,2020-10,43
2020-10-06,Las Vegas,Nevada,2020,10,10,2020-10,198
2020-10-06,Los Angeles,California,2020,10,10,2020-10,381
2020-10-06,New York,New York,2020,10,10,2020-10,182
2020-10-07,Chicago,Illinois,2020,10,10,2020-10,111
2020-10-07,Hawaii,Hawaii,2020,10,10,2020-10,43
2020-10-07,Las Vegas,Nevada,2020,10,10,2020-10,150
2020-10-07,Los Angeles,California,2020,10,10,2020-10,402
2020-10-07,New York,New York,2020,10,10,2020-10,198
2020-10-08,Chicago,Illinois,2020,10,10,2020-10,104
2020-10-08,Hawaii,Hawaii,2020,10,10,2020-10,47
2020-10-08,Las Vegas,Nevada,2020,10,10,2020-10,164
2020-10-08,Los Angeles,California,2020,10,10,2020-10,398
2020-10-08,New York,New York,2020,10,10,2020-10,195
2020-10-09,Chicago,Illinois,2020,10,10,2020-10,106
2020-10-09,Hawaii,Hawaii,2020,10,10,2020-10,54
2020-10-09,Las Vegas,Nevada,2020,10,10,2020-10,215
2020-10-09,Los Angeles,California,2020,10,10,2020-10,473
2020-10-09,New York,New York,2020,10,10,2020-10,272
2020-10-10,Chicago,Illinois,2020,10,10,2020-10,124
2020-10-10,Hawaii,Hawaii,2020,10,10,2020-10,62
2020-10-10,Las Vegas,Nevada,2020,10,10,2020-10,161
2020-10-10,Los Angeles,California,2020,10,10,2020-10,481
2020-10-10,New York,New York,2020,10,10,2020-10,289
2020-10-11,Chicago,Illinois,2020,10,10,2020-10,389
2020-10-11,Hawaii,Hawaii,2020,10,10,2020-10,106
2020-10-11,Las Vegas,Nevada,2020,10,10,2020-10,544
2020-10-11,Los Angeles,California,2020,10,10,2020-10,892
2020-10-11,New York,New York,2020,10,10,2020-10,540
2020-10-12,Chicago,Illinois,2020,10,10,2020-10,227
2020-10-12,Hawaii,Hawaii,2020,10,10,2020-10,70
2020-10-12,Las Vegas,Nevada,2020,10,10,2020-10,406
2020-10-12,Los Angeles,California,2020,10,10,2020-10,687
2020-10-12,New York,New York,2020,10,10,2020-10,452
2020-10-13,Chicago,Illinois,2020,10,10,2020-10,98
2020-10-13,Hawaii,Hawaii,2020,10,10,2020-10,40
2020-10-13,Las Vegas,Nevada,2020,10,10,2020-10,194
2020-10-13,Los Angeles,California,2020,10,10,2020-10,393
2020-10-13,New York,New York,2020,10,10,2020-10,233
2020-10-14,Chicago,Illinois,2020,10,10,2020-10,90
2020-10-14,Hawaii,Hawaii,2020,10,10,2020-10,31
2020-10-14,Las Vegas,Nevada,2020,10,10,2020-10,182
2020-10-14,Los Angeles,California,2020,10,10,2020-10,385
2020-10-14,New York,New York,2020,10,10,2020-10,195
2020-10-15,Chicago,Illinois,2020,10,10,2020-10,100
2020-10-15,Hawaii,Hawaii,2020,10,10,2020-10,51
2020-10-15,Las Vegas,Nevada,2020,10,10,2020-10,195
2020-10-15,Los Angeles,California,2020,10,10,2020-10,436
2020-10-15,New York,New York,2020,10,10,2020-10,229
2020-10-16,Chicago,Illinois,2020,10,10,2020-10,109
2020-10-16,Hawaii,Hawaii,2020,10,10,2020-10,48
2020-10-16,Las Vegas,Nevada,2020,10,10,2020-10,206
2020-10-16,Los Angeles,California,2020,10,10,2020-10,529
2020-10-16,New York,New York,2020,10,10,2020-10,266
2020-10-17,Chicago,Illinois,2020,10,10,2020-10,124
2020-10-17,Hawaii,Hawaii,2020,10,10,2020-10,48
2020-10-17,Las Vegas,Nevada,2020,10,10,2020-10,199
2020-10-17,Los Angeles,California,2020,10,10,2020-10,455
2020-10-17,New York,New York,2020,10,10,2020-10,273
2020-10-18,Chicago,Illinois,2020,10,10,2020-10,384
2020-10-18,Hawaii,Hawaii,2020,10,10,2020-10,98
2020-10-18,Las Vegas,Nevada,2020,10,10,2020-10,561
2020-10-18,Los Angeles,California,2020,10,10,2020-10,998
2020-10-18,New York,New York,2020,10,10,2020-10,589
2020-10-19,Chicago,Illinois,2020,10,10,2020-10,192
2020-10-19,Hawaii,Hawaii,2020,10,10,2020-10,92
2020-10-19,Las Vegas,Nevada,2020,10,10,2020-10,409
2020-10-19,Los Angeles,California,2020,10,10,2020-10,638
2020-10-19,New York,New York,2020,10,10,2020-10,364
2020-10-20,Chicago,Illinois,2020,10,10,2020-10,83
2020-10-20,Hawaii,Hawaii,2020,10,10,2020-10,87
2020-10-20,Las Vegas,Nevada,2020,10,10,2020-10,180
2020-10-20,Los Angeles,California,2020,10,10,2020-10,360
2020-10-20,New York,New York,2020,10,10,2020-10,207
2020-10-21,Chicago,Illinois,2020,10,10,2020-10,79
2020-10-21,Hawaii,Hawaii,2020,10,10,2020-10,99
2020-10-21,Las Vegas,Nevada,2020,10,10,2020-10,162
2020-10-21,Los Angeles,California,2020,10,10,2020-10,409
2020-10-21,New York,New York,2020,10,10,2020-10,201
2020-10-22,Chicago,Illinois,2020,10,10,2020-10,70
2020-10-22,Hawaii,Hawaii,2020,10,10,2020-10,139
2020-10-22,Las Vegas,Nevada,2020,10,10,2020-10,181
2020-10-22,Los Angeles,California,2020,10,10,2020-10,366
2020-10-22,New York,New York,2020,10,10,2020-10,179
2020-10-23,Chicago,Illinois,2020,10,10,2020-10,107
2020-10-23,Hawaii,Hawaii,2020,10,10,2020-10,114
2020-10-23,Las Vegas,Nevada,2020,10,10,2020-10,232
2020-10-23,Los Angeles,California,2020,10,10,2020-10,445
2020-10-23,New York,New York,2020,10,10,2020-10,260
2020-10-24,Chicago,Illinois,2020,10,10,2020-10,103
2020-10-24,Hawaii,Hawaii,2020,10,10,2020-10,153
2020-10-24,Las Vegas,Nevada,2020,10,10,2020-10,209
2020-10-24,Los Angeles,California,2020,10,10,2020-10,474
2020-10-24,New York,New York,2020,10,10,2020-10,278
2020-10-25,Chicago,Illinois,2020,10,10,2020-10,361
2020-10-25,Hawaii,Hawaii,2020,10,10,2020-10,222
2020-10-25,Las Vegas,Nevada,2020,10,10,2020-10,542
2020-10-25,Los Angeles,California,2020,10,10,2020-10,950
2020-10-25,New York,New York,2020,10,10,2020-10,576
2020-10-26,Chicago,Illinois,2020,10,10,2020-10,182
2020-10-26,Hawaii,Hawaii,2020,10,10,2020-10,175
2020-10-26,Las Vegas,Nevada,2020,10,10,2020-10,405
2020-10-26,Los Angeles,California,2020,10,10,2020-10,666
2020-10-26,New York,New York,2020,10,10,2020-10,379
2020-10-27,Chicago,Illinois,2020,10,10,2020-10,60
2020-10-27,Hawaii,Hawaii,2020,10,10,2020-10,149
2020-10-27,Las Vegas,Nevada,2020,10,10,2020-10,196
2020-10-27,Los Angeles,California,2020,10,10,2020-10,426
2020-10-27,New York,New York,2020,10,10,2020-10,191
2020-10-28,Chicago,Illinois,2020,10,10,2020-10,62
2020-10-28,Hawaii,Hawaii,2020,10,10,2020-10,151
2020-10-28,Las Vegas,Nevada,2020,10,10,2020-10,160
2020-10-28,Los Angeles,California,2020,10,10,2020-10,380
2020-10-28,New York,New York,2020,10,10,2020-10,203
2020-10-29,Chicago,Illinois,2020,10,10,2020-10,72
2020-10-29,Hawaii,Hawaii,2020,10,10,2020-10,151
2020-10-29,Las Vegas,Nevada,2020,10,10,2020-10,187
2020-10-29,Los Angeles,California,2020,10,10,2020-10,336
2020-10-29,New York,New York,2020,10,10,2020-10,194
2020-10-30,Chicago,Illinois,2020,10,10,2020-10,81
2020-10-30,Hawaii,Hawaii,2020,10,10,2020-10,151
2020-10-30,Las Vegas,Nevada,2020,10,10,2020-10,196
2020-10-30,Los Angeles,California,2020,10,10,2020-10,435
2020-10-30,New York,New York,2020,10,10,2020-10,224
2020-10-31,Chicago,Illinois,2020,10,10,2020-10,116
2020-10-31,Hawaii,Hawaii,2020,10,10,2020-10,227
2020-10-31,Las Vegas,Nevada,2020,10,10,2020-10,150
2020-10-31,Los Angeles,California,2020,10,10,2020-10,474
2020-10-31,New York,New York,2020,10,10,2020-10,368
2020-11-01,Chicago,Illinois,2020,11,11,2020-11,272
2020-11-01,Hawaii,Hawaii,2020,11,11,2020-11,232
2020-11-01,Las Vegas,Nevada,2020,11,11,2020-11,449
2020-11-01,Los Angeles,California,2020,11,11,2020-11,880
2020-11-01,New York,New York,2020,11,11,2020-11,581
2020-11-02,Chicago,Illinois,2020,11,11,2020-11,171
2020-11-02,Hawaii,Hawaii,2020,11,11,2020-11,169
2020-11-02,Las Vegas,Nevada,2020,11,11,2020-11,398
2020-11-02,Los Angeles,California,2020,11,11,2020-11,585
2020-11-02,New York,New York,2020,11,11,2020-11,342
2020-11-03,Chicago,Illinois,2020,11,11,2020-11,74
2020-11-03,Hawaii,Hawaii,2020,11,11,2020-11,150
2020-11-03,Las Vegas,Nevada,2020,11,11,2020-11,193
2020-11-03,Los Angeles,California,2020,11,11,2020-11,349
2020-11-03,New York,New York,2020,11,11,2020-11,232
2020-11-04,Chicago,Illinois,2020,11,11,2020-11,67
2020-11-04,Hawaii,Hawaii,2020,11,11,2020-11,157
2020-11-04,Las Vegas,Nevada,2020,11,11,2020-11,180
2020-11-04,Los Angeles,California,2020,11,11,2020-11,355
2020-11-04,New York,New York,2020,11,11,2020-11,204
2020-11-05,Chicago,Illinois,2020,11,11,2020-11,68
2020-11-05,Hawaii,Hawaii,2020,11,11,2020-11,139
2020-11-05,Las Vegas,Nevada,2020,11,11,2020-11,168
2020-11-05,Los Angeles,California,2020,11,11,2020-11,345
2020-11-05,New York,New York,2020,11,11,2020-11,177
2020-11-06,Chicago,Illinois,2020,11,11,2020-11,92
2020-11-06,Hawaii,Hawaii,2020,11,11,2020-11,158
2020-11-06,Las Vegas,Nevada,2020,11,11,2020-11,187
2020-11-06,Los Angeles,California,2020,11,11,2020-11,451
2020-11-06,New York,New York,2020,11,11,2020-11,242
2020-11-07,Chicago,Illinois,2020,11,11,2020-11,77
2020-11-07,Hawaii,Hawaii,2020,11,11,2020-11,210
2020-11-07,Las Vegas,Nevada,2020,11,11,2020-11,160
2020-11-07,Los Angeles,California,2020,11,11,2020-11,428
2020-11-07,New York,New York,2020,11,11,2020-11,255
2020-11-08,Chicago,Illinois,2020,11,11,2020-11,291
2020-11-08,Hawaii,Hawaii,2020,11,11,2020-11,259
2020-11-08,Las Vegas,Nevada,2020,11,11,2020-11,546
2020-11-08,Los Angeles,California,2020,11,11,2020-11,889
2020-11-08,New York,New York,2020,11,11,2020-11,530
2020-11-09,Chicago,Illinois,2020,11,11,2020-11,155
2020-11-09,Hawaii,Hawaii,2020,11,11,2020-11,240
2020-11-09,Las Vegas,Nevada,2020,11,11,2020-11,358
2020-11-09,Los Angeles,California,2020,11,11,2020-11,607
2020-11-09,New York,New York,2020,11,11,2020-11,326
2020-11-10,Chicago,Illinois,2020,11,11,2020-11,71
2020-11-10,Hawaii,Hawaii,2020,11,11,2020-11,223
2020-11-10,Las Vegas,Nevada,2020,11,11,2020-11,193
2020-11-10,Los Angeles,California,2020,11,11,2020-11,383
2020-11-10,New York,New York,2020,11,11,2020-11,186
2020-11-11,Chicago,Illinois,2020,11,11,2020-11,72
2020-11-11,Hawaii,Hawaii,2020,11,11,2020-11,220
2020-11-11,Las Vegas,Nevada,2020,11,11,2020-11,157
2020-11-11,Los Angeles,California,2020,11,11,2020-11,385
2020-11-11,New York,New York,2020,11,11,2020-11,176
2020-11-12,Chicago,Illinois,2020,11,11,2020-11,68
2020-11-12,Hawaii,Hawaii,2020,11,11,2020-11,200
2020-11-12,Las Vegas,Nevada,2020,11,11,2020-11,182
2020-11-12,Los Angeles,California,2020,11,11,2020-11,398
2020-11-12,New York,New York,2020,11,11,2020-11,201
2020-11-13,Chicago,Illinois,2020,11,11,2020-11,67
2020-11-13,Hawaii,Hawaii,2020,11,11,2020-11,212
2020-11-13,Las Vegas,Nevada,2020,11,11,2020-11,182
2020-11-13,Los Angeles,California,2020,11,11,2020-11,478
2020-11-13,New York,New York,2020,11,11,2020-11,228
2020-11-14,Chicago,Illinois,2020,11,11,2020-11,76
2020-11-14,Hawaii,Hawaii,2020,11,11,2020-11,280
2020-11-14,Las Vegas,Nevada,2020,11,11,2020-11,181
2020-11-14,Los Angeles,California,2020,11,11,2020-11,483
2020-11-14,New York,New York,2020,11,11,2020-11,272
2020-11-15,Chicago,Illinois,2020,11,11,2020-11,272
2020-11-15,Hawaii,Hawaii,2020,11,11,2020-11,388
2020-11-15,Las Vegas,Nevada,2020,11,11,2020-11,540
2020-11-15,Los Angeles,California,2020,11,11,2020-11,1009
2020-11-15,New York,New York,2020,11,11,2020-11,583
2020-11-16,Chicago,Illinois,2020,11,11,2020-11,131
2020-11-16,Hawaii,Hawaii,2020,11,11,2020-11,270
2020-11-16,Las Vegas,Nevada,2020,11,11,2020-11,345
2020-11-16,Los Angeles,California,2020,11,11,2020-11,605
2020-11-16,New York,New York,2020,11,11,2020-11,337
2020-11-17,Chicago,Illinois,2020,11,11,2020-11,57
2020-11-17,Hawaii,Hawaii,2020,11,11,2020-11,223
2020-11-17,Las Vegas,Nevada,2020,11,11,2020-11,169
2020-11-17,Los Angeles,California,2020,11,11,2020-11,372
2020-11-17,New York,New York,2020,11,11,2020-11,170
2020-11-18,Chicago,Illinois,2020,11,11,2020-11,50
2020-11-18,Hawaii,Hawaii,2020,11,11,2020-11,219
2020-11-18,Las Vegas,Nevada,2020,11,11,2020-11,135
2020-11-18,Los Angeles,California,2020,11,11,2020-11,353
2020-11-18,New York,New York,2020,11,11,2020-11,168
2020-11-19,Chicago,Illinois,2020,11,11,2020-11,51
2020-11-19,Hawaii,Hawaii,2020,11,11,2020-11,210
2020-11-19,Las Vegas,Nevada,2020,11,11,2020-11,147
2020-11-19,Los Angeles,California,2020,11,11,2020-11,350
2020-11-19,New York,New York,2020,11,11,2020-11,200
2020-11-20,Chicago,Illinois,2020,11,11,2020-11,77
2020-11-20,Hawaii,Hawaii,2020,11,11,2020-11,223
2020-11-20,Las Vegas,Nevada,2020,11,11,2020-11,184
2020-11-20,Los Angeles,California,2020,11,11,2020-11,462
2020-11-20,New York,New York,2020,11,11,2020-11,225
2020-11-21,Chicago,Illinois,2020,11,11,2020-11,90
2020-11-21,Hawaii,Hawaii,2020,11,11,2020-11,295
2020-11-21,Las Vegas,Nevada,2020,11,11,2020-11,186
2020-11-21,Los Angeles,California,2020,11,11,2020-11,466
2020-11-21,New York,New York,2020,11,11,2020-11,286
2020-11-22,Chicago,Illinois,2020,11,11,2020-11,181
2020-11-22,Hawaii,Hawaii,2020,11,11,2020-11,319
2020-11-22,Las Vegas,Nevada,2020,11,11,2020-11,457
2020-11-22,Los Angeles,California,2020,11,11,2020-11,793
2020-11-22,New York,New York,2020,11,11,2020-11,503
2020-11-23,Chicago,Illinois,2020,11,11,2020-11,120
2020-11-23,Hawaii,Hawaii,2020,11,11,2020-11,274
2020-11-23,Las Vegas,Nevada,2020,11,11,2020-11,300
2020-11-23,Los Angeles,California,2020,11,11,2020-11,537
2020-11-23,New York,New York,2020,11,11,2020-11,319
2020-11-24,Chicago,Illinois,2020,11,11,2020-11,68
2020-11-24,Hawaii,Hawaii,2020,11,11,2020-11,248
2020-11-24,Las Vegas,Nevada,2020,11,11,2020-11,186
2020-11-24,Los Angeles,California,2020,11,11,2020-11,446
2020-11-24,New York,New York,2020,11,11,2020-11,212
2020-11-25,Chicago,Illinois,2020,11,11,2020-11,104
2020-11-25,Hawaii,Hawaii,2020,11,11,2020-11,289
2020-11-25,Las Vegas,Nevada,2020,11,11,2020-11,248
2020-11-25,Los Angeles,California,2020,11,11,2020-11,518
2020-11-25,New York,New York,2020,11,11,2020-11,261
2020-11-26,Chicago,Illinois,2020,11,11,2020-11,43
2020-11-26,Hawaii,Hawaii,2020,11,11,2020-11,258
2020-11-26,Las Vegas,Nevada,2020,11,11,2020-11,144
2020-11-26,Los Angeles,California,2020,11,11,2020-11,278
2020-11-26,New York,New York,2020,11,11,2020-11,180
2020-11-27,Chicago,Illinois,2020,11,11,2020-11,103
2020-11-27,Hawaii,Hawaii,2020,11,11,2020-11,267
2020-11-27,Las Vegas,Nevada,2020,11,11,2020-11,276
2020-11-27,Los Angeles,California,2020,11,11,2020-11,489
2020-11-27,New York,New York,2020,11,11,2020-11,283
2020-11-28,Chicago,Illinois,2020,11,11,2020-11,158
2020-11-28,Hawaii,Hawaii,2020,11,11,2020-11,315
2020-11-28,Las Vegas,Nevada,2020,11,11,2020-11,339
2020-11-28,Los Angeles,California,2020,11,11,2020-11,703
2020-11-28,New York,New York,2020,11,11,2020-11,368
2020-11-29,Chicago,Illinois,2020,11,11,2020-11,229
2020-11-29,Hawaii,Hawaii,2020,11,11,2020-11,412
2020-11-29,Las Vegas,Nevada,2020,11,11,2020-11,554
2020-11-29,Los Angeles,California,2020,11,11,2020-11,882
2020-11-29,New York,New York,2020,11,11,2020-11,564
2020-11-30,Chicago,Illinois,2020,11,11,2020-11,125
2020-11-30,Hawaii,Hawaii,2020,11,11,2020-11,311
2020-11-30,Las Vegas,Nevada,2020,11,11,2020-11,296
2020-11-30,Los Angeles,California,2020,11,11,2020-11,584
2020-11-30,New York,New York,2020,11,11,2020-11,391
2020-12-01,Chicago,Illinois,2020,12,12,2020-12,56
2020-12-01,Hawaii,Hawaii,2020,12,12,2020-12,377
2020-12-01,Las Vegas,Nevada,2020,12,12,2020-12,148
2020-12-01,Los Angeles,California,2020,12,12,2020-12,400
2020-12-01,New York,New York,2020,12,12,2020-12,261
2020-12-02,Chicago,Illinois,2020,12,12,2020-12,54
2020-12-02,Hawaii,Hawaii,2020,12,12,2020-12,272
2020-12-02,Las Vegas,Nevada,2020,12,12,2020-12,102
2020-12-02,Los Angeles,California,2020,12,12,2020-12,288
2020-12-02,New York,New York,2020,12,12,2020-12,173
2020-12-03,Chicago,Illinois,2020,12,12,2020-12,39
2020-12-03,Hawaii,Hawaii,2020,12,12,2020-12,197
2020-12-03,Las Vegas,Nevada,2020,12,12,2020-12,142
2020-12-03,Los Angeles,California,2020,12,12,2020-12,260
2020-12-03,New York,New York,2020,12,12,2020-12,172
2020-12-04,Chicago,Illinois,2020,12,12,2020-12,56
2020-12-04,Hawaii,Hawaii,2020,12,12,2020-12,212
2020-12-04,Las Vegas,Nevada,2020,12,12,2020-12,139
2020-12-04,Los Angeles,California,2020,12,12,2020-12,375
2020-12-04,New York,New York,2020,12,12,2020-12,218
2020-12-05,Chicago,Illinois,2020,12,12,2020-12,67
2020-12-05,Hawaii,Hawaii,2020,12,12,2020-12,315
2020-12-05,Las Vegas,Nevada,2020,12,12,2020-12,131
2020-12-05,Los Angeles,California,2020,12,12,2020-12,395
2020-12-05,New York,New York,2020,12,12,2020-12,235
2020-12-06,Chicago,Illinois,2020,12,12,2020-12,174
2020-12-06,Hawaii,Hawaii,2020,12,12,2020-12,321
2020-12-06,Las Vegas,Nevada,2020,12,12,2020-12,335
2020-12-06,Los Angeles,California,2020,12,12,2020-12,664
2020-12-06,New York,New York,2020,12,12,2020-12,460
2020-12-07,Chicago,Illinois,2020,12,12,2020-12,81
2020-12-07,Hawaii,Hawaii,2020,12,12,2020-12,257
2020-12-07,Las Vegas,Nevada,2020,12,12,2020-12,251
2020-12-07,Los Angeles,California,2020,12,12,2020-12,418
2020-12-07,New York,New York,2020,12,12,2020-12,272
2020-12-08,Chicago,Illinois,2020,12,12,2020-12,49
2020-12-08,Hawaii,Hawaii,2020,12,12,2020-12,241
2020-12-08,Las Vegas,Nevada,2020,12,12,2020-12,134
2020-12-08,Los Angeles,California,2020,12,12,2020-12,264
2020-12-08,New York,New York,2020,12,12,2020-12,191
2020-12-09,Chicago,Illinois,2020,12,12,2020-12,42
2020-12-09,Hawaii,Hawaii,2020,12,12,2020-12,233
2020-12-09,Las Vegas,Nevada,2020,12,12,2020-12,108
2020-12-09,Los Angeles,California,2020,12,12,2020-12,296
2020-12-09,New York,New York,2020,12,12,2020-12,180
2020-12-10,Chicago,Illinois,2020,12,12,2020-12,56
2020-12-10,Hawaii,Hawaii,2020,12,12,2020-12,201
2020-12-10,Las Vegas,Nevada,2020,12,12,2020-12,132
2020-12-10,Los Angeles,California,2020,12,12,2020-12,285
2020-12-10,New York,New York,2020,12,12,2020-12,174
2020-12-11,Chicago,Illinois,2020,12,12,2020-12,59
2020-12-11,Hawaii,Hawaii,2020,12,12,2020-12,214
2020-12-11,Las Vegas,Nevada,2020,12,12,2020-12,165
2020-12-11,Los Angeles,California,2020,12,12,2020-12,336
2020-12-11,New York,New York,2020,12,12,2020-12,210
2020-12-12,Chicago,Illinois,2020,12,12,2020-12,68
2020-12-12,Hawaii,Hawaii,2020,12,12,2020-12,308
2020-12-12,Las Vegas,Nevada,2020,12,12,2020-12,135
2020-12-12,Los Angeles,California,2020,12,12,2020-12,376
2020-12-12,New York,New York,2020,12,12,2020-12,261
2020-12-13,Chicago,Illinois,2020,12,12,2020-12,182
2020-12-13,Hawaii,Hawaii,2020,12,12,2020-12,308
2020-12-13,Las Vegas,Nevada,2020,12,12,2020-12,332
2020-12-13,Los Angeles,California,2020,12,12,2020-12,569
2020-12-13,New York,New York,2020,12,12,2020-12,454
2020-12-14,Chicago,Illinois,2020,12,12,2020-12,99
2020-12-14,Hawaii,Hawaii,2020,12,12,2020-12,254
2020-12-14,Las Vegas,Nevada,2020,12,12,2020-12,231
2020-12-14,Los Angeles,California,2020,12,12,2020-12,406
2020-12-14,New York,New York,2020,12,12,2020-12,282
2020-12-15,Chicago,Illinois,2020,12,12,2020-12,70
2020-12-15,Hawaii,Hawaii,2020,12,12,2020-12,275
2020-12-15,Las Vegas,Nevada,2020,12,12,2020-12,157
2020-12-15,Los Angeles,California,2020,12,12,2020-12,295
2020-12-15,New York,New York,2020,12,12,2020-12,208
2020-12-16,Chicago,Illinois,2020,12,12,2020-12,58
2020-12-16,Hawaii,Hawaii,2020,12,12,2020-12,258
2020-12-16,Las Vegas,Nevada,2020,12,12,2020-12,140
2020-12-16,Los Angeles,California,2020,12,12,2020-12,314
2020-12-16,New York,New York,2020,12,12,2020-12,189
2020-12-17,Chicago,Illinois,2020,12,12,2020-12,67
2020-12-17,Hawaii,Hawaii,2020,12,12,2020-12,270
2020-12-17,Las Vegas,Nevada,2020,12,12,2020-12,144
2020-12-17,Los Angeles,California,2020,12,12,2020-12,326
2020-12-17,New York,New York,2020,12,12,2020-12,192
2020-12-18,Chicago,Illinois,2020,12,12,2020-12,90
2020-12-18,Hawaii,Hawaii,2020,12,12,2020-12,227
2020-12-18,Las Vegas,Nevada,2020,12,12,2020-12,186
2020-12-18,Los Angeles,California,2020,12,12,2020-12,379
2020-12-18,New York,New York,2020,12,12,2020-12,227
2020-12-19,Chicago,Illinois,2020,12,12,2020-12,97
2020-12-19,Hawaii,Hawaii,2020,12,12,2020-12,338
2020-12-19,Las Vegas,Nevada,2020,12,12,2020-12,177
2020-12-19,Los Angeles,California,2020,12,12,2020-12,434
2020-12-19,New York,New York,2020,12,12,2020-12,288
2020-12-20,Chicago,Illinois,2020,12,12,2020-12,184
2020-12-20,Hawaii,Hawaii,2020,12,12,2020-12,321
2020-12-20,Las Vegas,Nevada,2020,12,12,2020-12,328
2020-12-20,Los Angeles,California,2020,12,12,2020-12,604
2020-12-20,New York,New York,2020,12,12,2020-12,478
2020-12-21,Chicago,Illinois,2020,12,12,2020-12,111
2020-12-21,Hawaii,Hawaii,2020,12,12,2020-12,355
2020-12-21,Las Vegas,Nevada,2020,12,12,2020-12,255
2020-12-21,Los Angeles,California,2020,12,12,2020-12,406
2020-12-21,New York,New York,2020,12,12,2020-12,307
2020-12-22,Chicago,Illinois,2020,12,12,2020-12,98
2020-12-22,Hawaii,Hawaii,2020,12,12,2020-12,334
2020-12-22,Las Vegas,Nevada,2020,12,12,2020-12,188
2020-12-22,Los Angeles,California,2020,12,12,2020-12,416
2020-12-22,New York,New York,2020,12,12,2020-12,232
2020-12-23,Chicago,Illinois,2020,12,12,2020-12,99
2020-12-23,Hawaii,Hawaii,2020,12,12,2020-12,404
2020-12-23,Las Vegas,Nevada,2020,12,12,2020-12,249
2020-12-23,Los Angeles,California,2020,12,12,2020-12,436
2020-12-23,New York,New York,2020,12,12,2020-12,285
2020-12-24,Chicago,Illinois,2020,12,12,2020-12,74
2020-12-24,Hawaii,Hawaii,2020,12,12,2020-12,355
2020-12-24,Las Vegas,Nevada,2020,12,12,2020-12,178
2020-12-24,Los Angeles,California,2020,12,12,2020-12,364
2020-12-24,New York,New York,2020,12,12,2020-12,213
2020-12-25,Chicago,Illinois,2020,12,12,2020-12,52
2020-12-25,Hawaii,Hawaii,2020,12,12,2020-12,238
2020-12-25,Las Vegas,Nevada,2020,12,12,2020-12,150
2020-12-25,Los Angeles,California,2020,12,12,2020-12,202
2020-12-25,New York,New York,2020,12,12,2020-12,178
2020-12-26,Chicago,Illinois,2020,12,12,2020-12,124
2020-12-26,Hawaii,Hawaii,2020,12,12,2020-12,470
2020-12-26,Las Vegas,Nevada,2020,12,12,2020-12,281
2020-12-26,Los Angeles,California,2020,12,12,2020-12,524
2020-12-26,New York,New York,2020,12,12,2020-12,332
2020-12-27,Chicago,Illinois,2020,12,12,2020-12,187
2020-12-27,Hawaii,Hawaii,2020,12,12,2020-12,485
2020-12-27,Las Vegas,Nevada,2020,12,12,2020-12,388
2020-12-27,Los Angeles,California,2020,12,12,2020-12,577
