date,county,state,fips,cases,deaths,Year,month1,Month,Year-Month
2021-06-11,Cook,Georgia,13075,1852,44,2021,6,06,2021-06
2021-06-11,Hawaii,Hawaii,15001,3090,54,2021,6,06,2021-06
2021-06-11,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-11,Clark,Illinois,17023,1835,41,2021,6,06,2021-06
2021-06-11,Cook,Illinois,17031,555646,10965,2021,6,06,2021-06
2021-06-11,Clark,Indiana,18019,13197,202,2021,6,06,2021-06
2021-06-11,Clark,Kansas,20025,251,7,2021,6,06,2021-06
2021-06-11,Clark,Kentucky,21049,3002,32,2021,6,06,2021-06
2021-06-11,Cook,Minnesota,27031,171,0,2021,6,06,2021-06
2021-06-11,Clark,Missouri,29045,688,7,2021,6,06,2021-06
2021-06-11,Clark,Nevada,32003,253969,4440,2021,6,06,2021-06
2021-06-11,New York City,New York,,952238,33331,2021,6,06,2021-06
2021-06-11,Clark,Ohio,39023,14214,306,2021,6,06,2021-06
2021-06-11,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-11,Clark,Washington,53011,25454,282,2021,6,06,2021-06
2021-06-11,Clark,Wisconsin,55019,3699,65,2021,6,06,2021-06
2021-06-12,Clark,Arkansas,05019,2146,41,2021,6,06,2021-06
2021-06-12,Los Angeles,California,06037,1246790,24434,2021,6,06,2021-06
2021-06-12,Cook,Georgia,13075,1853,44,2021,6,06,2021-06
2021-06-12,Hawaii,Hawaii,15001,3136,54,2021,6,06,2021-06
2021-06-12,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-12,Clark,Illinois,17023,1836,41,2021,6,06,2021-06
2021-06-12,Cook,Illinois,17031,555734,10974,2021,6,06,2021-06
2021-06-12,Clark,Indiana,18019,13211,202,2021,6,06,2021-06
2021-06-12,Clark,Kansas,20025,251,7,2021,6,06,2021-06
2021-06-12,Clark,Kentucky,21049,3005,32,2021,6,06,2021-06
2021-06-12,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-12,Clark,Missouri,29045,692,7,2021,6,06,2021-06
2021-06-12,Clark,Nevada,32003,253969,4440,2021,6,06,2021-06
2021-06-12,New York City,New York,,952396,33339,2021,6,06,2021-06
2021-06-12,Clark,Ohio,39023,14216,306,2021,6,06,2021-06
2021-06-12,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-12,Clark,Washington,53011,25518,282,2021,6,06,2021-06
2021-06-12,Clark,Wisconsin,55019,3699,65,2021,6,06,2021-06
2021-06-13,Clark,Arkansas,05019,2146,41,2021,6,06,2021-06
2021-06-13,Los Angeles,California,06037,1246974,24434,2021,6,06,2021-06
2021-06-13,Cook,Georgia,13075,1853,44,2021,6,06,2021-06
2021-06-13,Hawaii,Hawaii,15001,3138,54,2021,6,06,2021-06
2021-06-13,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-13,Clark,Illinois,17023,1836,41,2021,6,06,2021-06
2021-06-13,Cook,Illinois,17031,555850,10978,2021,6,06,2021-06
2021-06-13,Clark,Indiana,18019,13211,202,2021,6,06,2021-06
2021-06-13,Clark,Kansas,20025,251,7,2021,6,06,2021-06
2021-06-13,Clark,Kentucky,21049,3005,32,2021,6,06,2021-06
2021-06-13,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-13,Clark,Missouri,29045,693,7,2021,6,06,2021-06
2021-06-13,Clark,Nevada,32003,253969,4440,2021,6,06,2021-06
2021-06-13,New York City,New York,,952559,33344,2021,6,06,2021-06
2021-06-13,Clark,Ohio,39023,14219,306,2021,6,06,2021-06
2021-06-13,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-13,Clark,Washington,53011,25518,282,2021,6,06,2021-06
2021-06-13,Clark,Wisconsin,55019,3699,65,2021,6,06,2021-06
2021-06-14,Clark,Arkansas,05019,2146,41,2021,6,06,2021-06
2021-06-14,Los Angeles,California,06037,1247103,24433,2021,6,06,2021-06
2021-06-14,Cook,Georgia,13075,1854,44,2021,6,06,2021-06
2021-06-14,Hawaii,Hawaii,15001,3142,54,2021,6,06,2021-06
2021-06-14,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-14,Clark,Illinois,17023,1836,41,2021,6,06,2021-06
2021-06-14,Cook,Illinois,17031,555902,10982,2021,6,06,2021-06
2021-06-14,Clark,Indiana,18019,13221,202,2021,6,06,2021-06
2021-06-14,Clark,Kansas,20025,251,7,2021,6,06,2021-06
2021-06-14,Clark,Kentucky,21049,3005,32,2021,6,06,2021-06
2021-06-14,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-14,Clark,Missouri,29045,693,7,2021,6,06,2021-06
2021-06-14,Clark,Nevada,32003,254376,4443,2021,6,06,2021-06
2021-06-14,New York City,New York,,952772,33348,2021,6,06,2021-06
2021-06-14,Clark,Ohio,39023,14223,306,2021,6,06,2021-06
2021-06-14,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-14,Clark,Washington,53011,25581,282,2021,6,06,2021-06
2021-06-14,Clark,Wisconsin,55019,3700,65,2021,6,06,2021-06
2021-06-15,Clark,Arkansas,05019,2154,41,2021,6,06,2021-06
2021-06-15,Los Angeles,California,06037,1247286,24434,2021,6,06,2021-06
2021-06-15,Cook,Georgia,13075,1855,44,2021,6,06,2021-06
2021-06-15,Hawaii,Hawaii,15001,3150,54,2021,6,06,2021-06
2021-06-15,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-15,Clark,Illinois,17023,1836,41,2021,6,06,2021-06
2021-06-15,Cook,Illinois,17031,555976,10993,2021,6,06,2021-06
2021-06-15,Clark,Indiana,18019,13223,202,2021,6,06,2021-06
2021-06-15,Clark,Kansas,20025,251,7,2021,6,06,2021-06
2021-06-15,Clark,Kentucky,21049,3005,32,2021,6,06,2021-06
2021-06-15,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-15,Clark,Missouri,29045,698,7,2021,6,06,2021-06
2021-06-15,Clark,Nevada,32003,254583,4448,2021,6,06,2021-06
2021-06-15,New York City,New York,,952963,33359,2021,6,06,2021-06
2021-06-15,Clark,Ohio,39023,14227,306,2021,6,06,2021-06
2021-06-15,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-15,Clark,Washington,53011,25622,281,2021,6,06,2021-06
2021-06-15,Clark,Wisconsin,55019,3702,65,2021,6,06,2021-06
2021-06-16,Clark,Arkansas,05019,2155,41,2021,6,06,2021-06
2021-06-16,Los Angeles,California,06037,1247488,24435,2021,6,06,2021-06
2021-06-16,Cook,Georgia,13075,1856,44,2021,6,06,2021-06
2021-06-16,Hawaii,Hawaii,15001,3151,54,2021,6,06,2021-06
2021-06-16,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-16,Clark,Illinois,17023,1836,41,2021,6,06,2021-06
2021-06-16,Cook,Illinois,17031,556107,11006,2021,6,06,2021-06
2021-06-16,Clark,Indiana,18019,13223,202,2021,6,06,2021-06
2021-06-16,Clark,Kansas,20025,251,7,2021,6,06,2021-06
2021-06-16,Clark,Kentucky,21049,3006,32,2021,6,06,2021-06
2021-06-16,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-16,Clark,Missouri,29045,701,7,2021,6,06,2021-06
2021-06-16,Clark,Nevada,32003,254912,4452,2021,6,06,2021-06
2021-06-16,New York City,New York,,953079,33358,2021,6,06,2021-06
2021-06-16,Clark,Ohio,39023,14231,306,2021,6,06,2021-06
2021-06-16,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-16,Clark,Washington,53011,25645,281,2021,6,06,2021-06
2021-06-16,Clark,Wisconsin,55019,3693,65,2021,6,06,2021-06
2021-06-17,Clark,Arkansas,05019,2158,41,2021,6,06,2021-06
2021-06-17,Los Angeles,California,06037,1247699,24439,2021,6,06,2021-06
2021-06-17,Cook,Georgia,13075,1858,44,2021,6,06,2021-06
2021-06-17,Hawaii,Hawaii,15001,3153,54,2021,6,06,2021-06
2021-06-17,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-17,Clark,Illinois,17023,1837,41,2021,6,06,2021-06
2021-06-17,Cook,Illinois,17031,556179,11011,2021,6,06,2021-06
2021-06-17,Clark,Indiana,18019,13227,202,2021,6,06,2021-06
2021-06-17,Clark,Kansas,20025,251,7,2021,6,06,2021-06
2021-06-17,Clark,Kentucky,21049,3007,32,2021,6,06,2021-06
2021-06-17,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-17,Clark,Missouri,29045,710,8,2021,6,06,2021-06
2021-06-17,Clark,Nevada,32003,255153,4459,2021,6,06,2021-06
2021-06-17,New York City,New York,,953310,33370,2021,6,06,2021-06
2021-06-17,Clark,Ohio,39023,14233,306,2021,6,06,2021-06
2021-06-17,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-17,Clark,Washington,53011,25677,282,2021,6,06,2021-06
2021-06-17,Clark,Wisconsin,55019,3693,65,2021,6,06,2021-06
2021-06-18,Clark,Arkansas,05019,2161,41,2021,6,06,2021-06
2021-06-18,Los Angeles,California,06037,1247883,24444,2021,6,06,2021-06
2021-06-18,Cook,Georgia,13075,1864,44,2021,6,06,2021-06
2021-06-18,Hawaii,Hawaii,15001,3162,54,2021,6,06,2021-06
2021-06-18,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-18,Clark,Illinois,17023,1837,41,2021,6,06,2021-06
2021-06-18,Cook,Illinois,17031,556201,11016,2021,6,06,2021-06
2021-06-18,Clark,Indiana,18019,13228,202,2021,6,06,2021-06
2021-06-18,Clark,Kansas,20025,249,7,2021,6,06,2021-06
2021-06-18,Clark,Kentucky,21049,3009,32,2021,6,06,2021-06
2021-06-18,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-18,Clark,Missouri,29045,714,8,2021,6,06,2021-06
2021-06-18,Clark,Nevada,32003,255515,4461,2021,6,06,2021-06
2021-06-18,New York City,New York,,953551,33371,2021,6,06,2021-06
2021-06-18,Clark,Ohio,39023,14235,306,2021,6,06,2021-06
2021-06-18,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-18,Clark,Washington,53011,25706,283,2021,6,06,2021-06
2021-06-18,Clark,Wisconsin,55019,3696,65,2021,6,06,2021-06
2021-06-19,Clark,Arkansas,05019,2165,41,2021,6,06,2021-06
2021-06-19,Los Angeles,California,06037,1248028,24451,2021,6,06,2021-06
2021-06-19,Cook,Georgia,13075,1865,44,2021,6,06,2021-06
2021-06-19,Hawaii,Hawaii,15001,3192,54,2021,6,06,2021-06
2021-06-19,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-19,Clark,Illinois,17023,1837,41,2021,6,06,2021-06
2021-06-19,Cook,Illinois,17031,556201,11016,2021,6,06,2021-06
2021-06-19,Clark,Indiana,18019,13247,204,2021,6,06,2021-06
2021-06-19,Clark,Kansas,20025,249,7,2021,6,06,2021-06
2021-06-19,Clark,Kentucky,21049,3009,32,2021,6,06,2021-06
2021-06-19,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-19,Clark,Missouri,29045,714,8,2021,6,06,2021-06
2021-06-19,Clark,Nevada,32003,255515,4461,2021,6,06,2021-06
2021-06-19,New York City,New York,,953749,33374,2021,6,06,2021-06
2021-06-19,Clark,Ohio,39023,14237,306,2021,6,06,2021-06
2021-06-19,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-19,Clark,Washington,53011,25754,283,2021,6,06,2021-06
2021-06-19,Clark,Wisconsin,55019,3696,65,2021,6,06,2021-06
2021-06-20,Clark,Arkansas,05019,2169,41,2021,6,06,2021-06
2021-06-20,Los Angeles,California,06037,1248285,24454,2021,6,06,2021-06
2021-06-20,Cook,Georgia,13075,1865,44,2021,6,06,2021-06
2021-06-20,Hawaii,Hawaii,15001,3205,54,2021,6,06,2021-06
2021-06-20,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-20,Clark,Illinois,17023,1837,41,2021,6,06,2021-06
2021-06-20,Cook,Illinois,17031,556201,11016,2021,6,06,2021-06
2021-06-20,Clark,Indiana,18019,13247,204,2021,6,06,2021-06
2021-06-20,Clark,Kansas,20025,249,7,2021,6,06,2021-06
2021-06-20,Clark,Kentucky,21049,3009,32,2021,6,06,2021-06
2021-06-20,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-20,Clark,Missouri,29045,714,8,2021,6,06,2021-06
2021-06-20,Clark,Nevada,32003,255515,4461,2021,6,06,2021-06
2021-06-20,New York City,New York,,953928,33374,2021,6,06,2021-06
2021-06-20,Clark,Ohio,39023,14237,306,2021,6,06,2021-06
2021-06-20,Clark,South Dakota,46025,463,5,2021,6,06,2021-06
2021-06-20,Clark,Washington,53011,25754,283,2021,6,06,2021-06
2021-06-20,Clark,Wisconsin,55019,3696,65,2021,6,06,2021-06
2021-06-21,Clark,Arkansas,05019,2171,41,2021,6,06,2021-06
2021-06-21,Los Angeles,California,06037,1248410,24456,2021,6,06,2021-06
2021-06-21,Cook,Georgia,13075,1865,44,2021,6,06,2021-06
2021-06-21,Hawaii,Hawaii,15001,3206,54,2021,6,06,2021-06
2021-06-21,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-21,Clark,Illinois,17023,1839,41,2021,6,06,2021-06
2021-06-21,Cook,Illinois,17031,556429,11022,2021,6,06,2021-06
2021-06-21,Clark,Indiana,18019,13249,204,2021,6,06,2021-06
2021-06-21,Clark,Kansas,20025,249,7,2021,6,06,2021-06
2021-06-21,Clark,Kentucky,21049,3015,32,2021,6,06,2021-06
2021-06-21,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-21,Clark,Missouri,29045,714,8,2021,6,06,2021-06
2021-06-21,Clark,Nevada,32003,256067,4464,2021,6,06,2021-06
2021-06-21,New York City,New York,,954096,33378,2021,6,06,2021-06
2021-06-21,Clark,Ohio,39023,14237,306,2021,6,06,2021-06
2021-06-21,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-21,Clark,Washington,53011,25790,284,2021,6,06,2021-06
2021-06-21,Clark,Wisconsin,55019,3696,65,2021,6,06,2021-06
2021-06-22,Clark,Arkansas,05019,2177,41,2021,6,06,2021-06
2021-06-22,Los Angeles,California,06037,1248567,24459,2021,6,06,2021-06
2021-06-22,Cook,Georgia,13075,1867,44,2021,6,06,2021-06
2021-06-22,Hawaii,Hawaii,15001,3211,54,2021,6,06,2021-06
2021-06-22,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-22,Clark,Illinois,17023,1840,41,2021,6,06,2021-06
2021-06-22,Cook,Illinois,17031,556487,11024,2021,6,06,2021-06
2021-06-22,Clark,Indiana,18019,13252,204,2021,6,06,2021-06
2021-06-22,Clark,Kansas,20025,249,7,2021,6,06,2021-06
2021-06-22,Clark,Kentucky,21049,3016,32,2021,6,06,2021-06
2021-06-22,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-22,Clark,Missouri,29045,714,8,2021,6,06,2021-06
2021-06-22,Clark,Nevada,32003,256415,4471,2021,6,06,2021-06
2021-06-22,New York City,New York,,954235,33388,2021,6,06,2021-06
2021-06-22,Clark,Ohio,39023,14240,306,2021,6,06,2021-06
2021-06-22,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-22,Clark,Washington,53011,25808,285,2021,6,06,2021-06
2021-06-22,Clark,Wisconsin,55019,3696,65,2021,6,06,2021-06
2021-06-23,Clark,Arkansas,05019,2179,41,2021,6,06,2021-06
2021-06-23,Los Angeles,California,06037,1248796,24461,2021,6,06,2021-06
2021-06-23,Cook,Georgia,13075,1868,44,2021,6,06,2021-06
2021-06-23,Hawaii,Hawaii,15001,3222,54,2021,6,06,2021-06
2021-06-23,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-23,Clark,Illinois,17023,1840,41,2021,6,06,2021-06
2021-06-23,Cook,Illinois,17031,556556,11025,2021,6,06,2021-06
2021-06-23,Clark,Indiana,18019,13254,204,2021,6,06,2021-06
2021-06-23,Clark,Kansas,20025,249,7,2021,6,06,2021-06
2021-06-23,Clark,Kentucky,21049,3018,32,2021,6,06,2021-06
2021-06-23,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-23,Clark,Missouri,29045,714,8,2021,6,06,2021-06
2021-06-23,Clark,Nevada,32003,256826,4471,2021,6,06,2021-06
2021-06-23,New York City,New York,,954353,33390,2021,6,06,2021-06
2021-06-23,Clark,Ohio,39023,14244,306,2021,6,06,2021-06
2021-06-23,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-23,Clark,Washington,53011,25823,286,2021,6,06,2021-06
2021-06-23,Clark,Wisconsin,55019,3696,65,2021,6,06,2021-06
2021-06-24,Clark,Arkansas,05019,2186,41,2021,6,06,2021-06
2021-06-24,Los Angeles,California,06037,1249083,24472,2021,6,06,2021-06
2021-06-24,Cook,Georgia,13075,1868,44,2021,6,06,2021-06
2021-06-24,Hawaii,Hawaii,15001,3228,54,2021,6,06,2021-06
2021-06-24,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-24,Clark,Illinois,17023,1841,41,2021,6,06,2021-06
2021-06-24,Cook,Illinois,17031,556629,11030,2021,6,06,2021-06
2021-06-24,Clark,Indiana,18019,13257,205,2021,6,06,2021-06
2021-06-24,Clark,Kansas,20025,249,7,2021,6,06,2021-06
2021-06-24,Clark,Kentucky,21049,3020,32,2021,6,06,2021-06
2021-06-24,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-24,Clark,Missouri,29045,714,8,2021,6,06,2021-06
2021-06-24,Clark,Nevada,32003,257221,4480,2021,6,06,2021-06
2021-06-24,New York City,New York,,954567,33386,2021,6,06,2021-06
2021-06-24,Clark,Ohio,39023,14246,306,2021,6,06,2021-06
2021-06-24,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-24,Clark,Washington,53011,25858,286,2021,6,06,2021-06
2021-06-24,Clark,Wisconsin,55019,3698,65,2021,6,06,2021-06
2021-06-25,Clark,Arkansas,05019,2195,41,2021,6,06,2021-06
2021-06-25,Los Angeles,California,06037,1249404,24480,2021,6,06,2021-06
2021-06-25,Cook,Georgia,13075,1869,44,2021,6,06,2021-06
2021-06-25,Hawaii,Hawaii,15001,3230,55,2021,6,06,2021-06
2021-06-25,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-25,Clark,Illinois,17023,1845,41,2021,6,06,2021-06
2021-06-25,Cook,Illinois,17031,556715,11033,2021,6,06,2021-06
2021-06-25,Clark,Indiana,18019,13261,205,2021,6,06,2021-06
2021-06-25,Clark,Kansas,20025,250,7,2021,6,06,2021-06
2021-06-25,Clark,Kentucky,21049,3024,32,2021,6,06,2021-06
2021-06-25,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-25,Clark,Missouri,29045,714,8,2021,6,06,2021-06
2021-06-25,Clark,Nevada,32003,257961,4482,2021,6,06,2021-06
2021-06-25,New York City,New York,,954769,33391,2021,6,06,2021-06
2021-06-25,Clark,Ohio,39023,14248,306,2021,6,06,2021-06
2021-06-25,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-25,Clark,Washington,53011,25872,286,2021,6,06,2021-06
2021-06-25,Clark,Wisconsin,55019,3699,65,2021,6,06,2021-06
2021-06-26,Clark,Arkansas,05019,2195,41,2021,6,06,2021-06
2021-06-26,Los Angeles,California,06037,1249732,24483,2021,6,06,2021-06
2021-06-26,Cook,Georgia,13075,1871,44,2021,6,06,2021-06
2021-06-26,Hawaii,Hawaii,15001,3238,55,2021,6,06,2021-06
2021-06-26,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-26,Clark,Illinois,17023,1845,41,2021,6,06,2021-06
2021-06-26,Cook,Illinois,17031,556715,11033,2021,6,06,2021-06
2021-06-26,Clark,Indiana,18019,13261,205,2021,6,06,2021-06
2021-06-26,Clark,Kansas,20025,250,7,2021,6,06,2021-06
2021-06-26,Clark,Kentucky,21049,3024,32,2021,6,06,2021-06
2021-06-26,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-26,Clark,Missouri,29045,715,8,2021,6,06,2021-06
2021-06-26,Clark,Nevada,32003,257961,4482,2021,6,06,2021-06
2021-06-26,New York City,New York,,954954,33394,2021,6,06,2021-06
2021-06-26,Clark,Ohio,39023,14249,306,2021,6,06,2021-06
2021-06-26,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-26,Clark,Washington,53011,25899,286,2021,6,06,2021-06
2021-06-26,Clark,Wisconsin,55019,3699,65,2021,6,06,2021-06
2021-06-27,Clark,Arkansas,05019,2195,41,2021,6,06,2021-06
2021-06-27,Los Angeles,California,06037,1249971,24490,2021,6,06,2021-06
2021-06-27,Cook,Georgia,13075,1872,44,2021,6,06,2021-06
2021-06-27,Hawaii,Hawaii,15001,3251,55,2021,6,06,2021-06
2021-06-27,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-27,Clark,Illinois,17023,1845,41,2021,6,06,2021-06
2021-06-27,Cook,Illinois,17031,556715,11033,2021,6,06,2021-06
2021-06-27,Clark,Indiana,18019,13261,205,2021,6,06,2021-06
2021-06-27,Clark,Kansas,20025,250,7,2021,6,06,2021-06
2021-06-27,Clark,Kentucky,21049,3024,32,2021,6,06,2021-06
2021-06-27,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-27,Clark,Missouri,29045,715,8,2021,6,06,2021-06
2021-06-27,Clark,Nevada,32003,257961,4482,2021,6,06,2021-06
2021-06-27,New York City,New York,,955180,33406,2021,6,06,2021-06
2021-06-27,Clark,Ohio,39023,14253,306,2021,6,06,2021-06
2021-06-27,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-27,Clark,Washington,53011,25899,286,2021,6,06,2021-06
2021-06-27,Clark,Wisconsin,55019,3699,65,2021,6,06,2021-06
2021-06-28,Clark,Arkansas,05019,2201,41,2021,6,06,2021-06
2021-06-28,Los Angeles,California,06037,1250227,24493,2021,6,06,2021-06
2021-06-28,Cook,Georgia,13075,1876,44,2021,6,06,2021-06
2021-06-28,Hawaii,Hawaii,15001,3253,55,2021,6,06,2021-06
2021-06-28,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-28,Clark,Illinois,17023,1847,41,2021,6,06,2021-06
2021-06-28,Cook,Illinois,17031,556885,11041,2021,6,06,2021-06
2021-06-28,Clark,Indiana,18019,13262,205,2021,6,06,2021-06
2021-06-28,Clark,Kansas,20025,250,7,2021,6,06,2021-06
2021-06-28,Clark,Kentucky,21049,3025,32,2021,6,06,2021-06
2021-06-28,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-28,Clark,Missouri,29045,716,8,2021,6,06,2021-06
2021-06-28,Clark,Nevada,32003,258822,4485,2021,6,06,2021-06
2021-06-28,New York City,New York,,955367,33412,2021,6,06,2021-06
2021-06-28,Clark,Ohio,39023,14253,306,2021,6,06,2021-06
2021-06-28,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-28,Clark,Washington,53011,25935,288,2021,6,06,2021-06
2021-06-28,Clark,Wisconsin,55019,3700,65,2021,6,06,2021-06
2021-06-29,Clark,Arkansas,05019,2208,41,2021,6,06,2021-06
2021-06-29,Los Angeles,California,06037,1250503,24496,2021,6,06,2021-06
2021-06-29,Cook,Georgia,13075,1876,44,2021,6,06,2021-06
2021-06-29,Hawaii,Hawaii,15001,3256,55,2021,6,06,2021-06
2021-06-29,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-29,Clark,Illinois,17023,1848,41,2021,6,06,2021-06
2021-06-29,Cook,Illinois,17031,556951,11045,2021,6,06,2021-06
2021-06-29,Clark,Indiana,18019,13268,205,2021,6,06,2021-06
2021-06-29,Clark,Kansas,20025,250,7,2021,6,06,2021-06
2021-06-29,Clark,Kentucky,21049,3032,32,2021,6,06,2021-06
2021-06-29,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-29,Clark,Missouri,29045,718,8,2021,6,06,2021-06
2021-06-29,Clark,Nevada,32003,259356,4491,2021,6,06,2021-06
2021-06-29,New York City,New York,,955505,33415,2021,6,06,2021-06
2021-06-29,Clark,Ohio,39023,14258,306,2021,6,06,2021-06
2021-06-29,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-29,Clark,Washington,53011,25953,288,2021,6,06,2021-06
2021-06-29,Clark,Wisconsin,55019,3700,65,2021,6,06,2021-06
2021-06-30,Clark,Arkansas,05019,2214,41,2021,6,06,2021-06
2021-06-30,Los Angeles,California,06037,1250908,24498,2021,6,06,2021-06
2021-06-30,Cook,Georgia,13075,1888,44,2021,6,06,2021-06
2021-06-30,Hawaii,Hawaii,15001,3265,55,2021,6,06,2021-06
2021-06-30,Clark,Idaho,16033,59,0,2021,6,06,2021-06
2021-06-30,Clark,Illinois,17023,1850,41,2021,6,06,2021-06
2021-06-30,Cook,Illinois,17031,557001,11047,2021,6,06,2021-06
2021-06-30,Clark,Indiana,18019,13269,205,2021,6,06,2021-06
2021-06-30,Clark,Kansas,20025,250,7,2021,6,06,2021-06
2021-06-30,Clark,Kentucky,21049,3037,32,2021,6,06,2021-06
2021-06-30,Cook,Minnesota,27031,172,0,2021,6,06,2021-06
2021-06-30,Clark,Missouri,29045,718,8,2021,6,06,2021-06
2021-06-30,Clark,Nevada,32003,259885,4494,2021,6,06,2021-06
2021-06-30,New York City,New York,,955649,33415,2021,6,06,2021-06
2021-06-30,Clark,Ohio,39023,14260,306,2021,6,06,2021-06
2021-06-30,Clark,South Dakota,46025,464,5,2021,6,06,2021-06
2021-06-30,Clark,Washington,53011,25962,289,2021,6,06,2021-06
2021-06-30,Clark,Wisconsin,55019,3704,65,2021,6,06,2021-06
2021-07-01,Clark,Arkansas,05019,2217,41,2021,7,07,2021-07
2021-07-01,Los Angeles,California,06037,1251383,24499,2021,7,07,2021-07
2021-07-01,Cook,Georgia,13075,1900,44,2021,7,07,2021-07
2021-07-01,Hawaii,Hawaii,15001,3267,55,2021,7,07,2021-07
2021-07-01,Clark,Idaho,16033,59,0,2021,7,07,2021-07
2021-07-01,Clark,Illinois,17023,1851,41,2021,7,07,2021-07
2021-07-01,Cook,Illinois,17031,557124,11048,2021,7,07,2021-07
2021-07-01,Clark,Indiana,18019,13270,205,2021,7,07,2021-07
2021-07-01,Clark,Kansas,20025,250,7,2021,7,07,2021-07
2021-07-01,Clark,Kentucky,21049,3037,32,2021,7,07,2021-07
2021-07-01,Cook,Minnesota,27031,172,0,2021,7,07,2021-07
2021-07-01,Clark,Missouri,29045,718,8,2021,7,07,2021-07
2021-07-01,Clark,Nevada,32003,260389,4504,2021,7,07,2021-07
2021-07-01,New York City,New York,,955871,33425,2021,7,07,2021-07
2021-07-01,Clark,Ohio,39023,14264,306,2021,7,07,2021-07
2021-07-01,Clark,South Dakota,46025,464,5,2021,7,07,2021-07
2021-07-01,Clark,Washington,53011,25991,289,2021,7,07,2021-07
2021-07-01,Clark,Wisconsin,55019,3704,65,2021,7,07,2021-07
2021-07-02,Clark,Arkansas,05019,2224,41,2021,7,07,2021-07
2021-07-02,Los Angeles,California,06037,1251889,24506,2021,7,07,2021-07
2021-07-02,Cook,Georgia,13075,1901,44,2021,7,07,2021-07
2021-07-02,Hawaii,Hawaii,15001,3274,55,2021,7,07,2021-07
2021-07-02,Clark,Idaho,16033,59,0,2021,7,07,2021-07
2021-07-02,Clark,Illinois,17023,1852,41,2021,7,07,2021-07
2021-07-02,Cook,Illinois,17031,557173,11049,2021,7,07,2021-07
2021-07-02,Clark,Indiana,18019,13272,205,2021,7,07,2021-07
2021-07-02,Clark,Kansas,20025,250,7,2021,7,07,2021-07
