date,City,State,Year,Month,Year-Month,Num_reviews,Num_cases,Num_deaths
2021-02-16,Los Angeles,California,2021,02,2021-02,458,1170100,19215
2021-02-16,Hawaii,Hawaii,2021,02,2021-02,472,26819,423
2021-02-16,Chicago,Illinois,2021,02,2021-02,119,0,0
2021-02-16,Las Vegas,Nevada,2021,02,2021-02,275,222916,3658
2021-02-16,New York,New York,2021,02,2021-02,372,675727,28428
2021-02-17,Los Angeles,California,2021,02,2021-02,365,1172221,19368
2021-02-17,Hawaii,Hawaii,2021,02,2021-02,397,26846,424
2021-02-17,Chicago,Illinois,2021,02,2021-02,79,0,0
2021-02-17,Las Vegas,Nevada,2021,02,2021-02,212,223200,3696
2021-02-17,New York,New York,2021,02,2021-02,217,678638,28493
2021-02-18,Los Angeles,California,2021,02,2021-02,367,1174897,19514
2021-02-18,Hawaii,Hawaii,2021,02,2021-02,421,26906,425
2021-02-18,Chicago,Illinois,2021,02,2021-02,60,0,0
2021-02-18,Las Vegas,Nevada,2021,02,2021-02,244,223624,3724
2021-02-18,New York,New York,2021,02,2021-02,190,684864,28590
2021-02-19,Los Angeles,California,2021,02,2021-02,472,1177340,19662
2021-02-19,Hawaii,Hawaii,2021,02,2021-02,397,26962,427
2021-02-19,Chicago,Illinois,2021,02,2021-02,73,0,0
2021-02-19,Las Vegas,Nevada,2021,02,2021-02,227,223960,3749
2021-02-19,New York,New York,2021,02,2021-02,229,689599,28686
2021-02-20,Los Angeles,California,2021,02,2021-02,472,1179633,19793
2021-02-20,Hawaii,Hawaii,2021,02,2021-02,540,27011,427
2021-02-20,Chicago,Illinois,2021,02,2021-02,83,0,0
2021-02-20,Las Vegas,Nevada,2021,02,2021-02,224,224227,3778
2021-02-20,New York,New York,2021,02,2021-02,311,694295,28748
2021-02-21,Los Angeles,California,2021,02,2021-02,879,1181060,19885
2021-02-21,Hawaii,Hawaii,2021,02,2021-02,501,27075,428
2021-02-21,Chicago,Illinois,2021,02,2021-02,276,0,0
2021-02-21,Las Vegas,Nevada,2021,02,2021-02,557,224469,3780
2021-02-21,New York,New York,2021,02,2021-02,563,697306,28824
2021-02-22,Los Angeles,California,2021,02,2021-02,551,1181994,19904
2021-02-22,Hawaii,Hawaii,2021,02,2021-02,460,27124,428
2021-02-22,Chicago,Illinois,2021,02,2021-02,140,0,0
2021-02-22,Las Vegas,Nevada,2021,02,2021-02,395,224597,3789
2021-02-22,New York,New York,2021,02,2021-02,298,700815,28888
2021-02-23,Los Angeles,California,2021,02,2021-02,329,1183969,20057
2021-02-23,Hawaii,Hawaii,2021,02,2021-02,425,27168,428
2021-02-23,Chicago,Illinois,2021,02,2021-02,63,0,0
2021-02-23,Las Vegas,Nevada,2021,02,2021-02,184,224944,3810
2021-02-23,New York,New York,2021,02,2021-02,170,704616,28954
2021-02-24,Los Angeles,California,2021,02,2021-02,358,1186074,20987
2021-02-24,Hawaii,Hawaii,2021,02,2021-02,396,27211,432
2021-02-24,Chicago,Illinois,2021,02,2021-02,52,0,0
2021-02-24,Las Vegas,Nevada,2021,02,2021-02,201,225301,3827
2021-02-24,New York,New York,2021,02,2021-02,206,707929,29025
2021-02-25,Los Angeles,California,2021,02,2021-02,336,1188101,21102
2021-02-25,Hawaii,Hawaii,2021,02,2021-02,363,27247,432
2021-02-25,Chicago,Illinois,2021,02,2021-02,62,0,0
2021-02-25,Las Vegas,Nevada,2021,02,2021-02,200,225820,3839
2021-02-25,New York,New York,2021,02,2021-02,198,712389,29088
2021-02-26,Los Angeles,California,2021,02,2021-02,463,1189859,21241
2021-02-26,Hawaii,Hawaii,2021,02,2021-02,365,27320,434
2021-02-26,Chicago,Illinois,2021,02,2021-02,77,0,0
2021-02-26,Las Vegas,Nevada,2021,02,2021-02,218,226120,3847
2021-02-26,New York,New York,2021,02,2021-02,259,716678,29173
2021-02-27,Los Angeles,California,2021,02,2021-02,460,1191521,21328
2021-02-27,Hawaii,Hawaii,2021,02,2021-02,555,27419,436
2021-02-27,Chicago,Illinois,2021,02,2021-02,91,0,0
2021-02-27,Las Vegas,Nevada,2021,02,2021-02,191,226469,3861
2021-02-27,New York,New York,2021,02,2021-02,313,720951,29253
2021-02-28,Los Angeles,California,2021,02,2021-02,1188,1192559,21435
2021-02-28,Hawaii,Hawaii,2021,02,2021-02,590,27473,436
2021-02-28,Chicago,Illinois,2021,02,2021-02,328,0,0
2021-02-28,Las Vegas,Nevada,2021,02,2021-02,606,226701,3861
2021-02-28,New York,New York,2021,02,2021-02,732,725155,29332
2021-03-01,Los Angeles,California,2021,03,2021-03,671,1193531,21467
2021-03-01,Hawaii,Hawaii,2021,03,2021-03,549,27499,436
2021-03-01,Chicago,Illinois,2021,03,2021-03,169,0,0
2021-03-01,Las Vegas,Nevada,2021,03,2021-03,452,226871,3861
2021-03-01,New York,New York,2021,03,2021-03,425,728859,29408
2021-03-02,Los Angeles,California,2021,03,2021-03,369,1194878,21554
2021-03-02,Hawaii,Hawaii,2021,03,2021-03,405,27532,436
2021-03-02,Chicago,Illinois,2021,03,2021-03,57,0,0
2021-03-02,Las Vegas,Nevada,2021,03,2021-03,203,227107,3871
2021-03-02,New York,New York,2021,03,2021-03,215,732557,29473
2021-03-03,Los Angeles,California,2021,03,2021-03,346,1196552,21669
2021-03-03,Hawaii,Hawaii,2021,03,2021-03,406,27549,438
2021-03-03,Chicago,Illinois,2021,03,2021-03,65,0,0
2021-03-03,Las Vegas,Nevada,2021,03,2021-03,185,227455,3887
2021-03-03,New York,New York,2021,03,2021-03,203,735732,29564
2021-03-04,Los Angeles,California,2021,03,2021-03,413,1198737,21778
2021-03-04,Hawaii,Hawaii,2021,03,2021-03,376,27604,438
2021-03-04,Chicago,Illinois,2021,03,2021-03,77,0,0
2021-03-04,Las Vegas,Nevada,2021,03,2021-03,211,227771,3903
2021-03-04,New York,New York,2021,03,2021-03,191,739632,29640
2021-03-05,Los Angeles,California,2021,03,2021-03,432,1200764,21910
2021-03-05,Hawaii,Hawaii,2021,03,2021-03,382,27693,440
2021-03-05,Chicago,Illinois,2021,03,2021-03,59,0,0
2021-03-05,Las Vegas,Nevada,2021,03,2021-03,227,228083,3918
2021-03-05,New York,New York,2021,03,2021-03,245,743683,29700
2021-03-06,Los Angeles,California,2021,03,2021-03,487,1202513,22008
2021-03-06,Hawaii,Hawaii,2021,03,2021-03,510,27774,441
2021-03-06,Chicago,Illinois,2021,03,2021-03,91,0,0
2021-03-06,Las Vegas,Nevada,2021,03,2021-03,193,228492,3930
2021-03-06,New York,New York,2021,03,2021-03,291,748241,29760
2021-03-07,Los Angeles,California,2021,03,2021-03,910,1203799,22029
2021-03-07,Hawaii,Hawaii,2021,03,2021-03,555,27821,442
2021-03-07,Chicago,Illinois,2021,03,2021-03,306,0,0
2021-03-07,Las Vegas,Nevada,2021,03,2021-03,572,228665,3931
2021-03-07,New York,New York,2021,03,2021-03,601,752617,29823
2021-03-08,Los Angeles,California,2021,03,2021-03,600,1204665,22041
2021-03-08,Hawaii,Hawaii,2021,03,2021-03,475,27862,442
2021-03-08,Chicago,Illinois,2021,03,2021-03,161,0,0
2021-03-08,Las Vegas,Nevada,2021,03,2021-03,431,228806,3934
2021-03-08,New York,New York,2021,03,2021-03,334,755495,29866
2021-03-09,Los Angeles,California,2021,03,2021-03,417,1205924,22099
2021-03-09,Hawaii,Hawaii,2021,03,2021-03,482,27903,442
2021-03-09,Chicago,Illinois,2021,03,2021-03,79,0,0
2021-03-09,Las Vegas,Nevada,2021,03,2021-03,212,229156,3947
2021-03-09,New York,New York,2021,03,2021-03,219,759421,29911
2021-03-10,Los Angeles,California,2021,03,2021-03,380,1207361,22213
2021-03-10,Hawaii,Hawaii,2021,03,2021-03,430,27944,445
2021-03-10,Chicago,Illinois,2021,03,2021-03,84,0,0
2021-03-10,Las Vegas,Nevada,2021,03,2021-03,215,229415,3960
2021-03-10,New York,New York,2021,03,2021-03,221,762458,29983
2021-03-11,Los Angeles,California,2021,03,2021-03,389,1208672,22304
2021-03-11,Hawaii,Hawaii,2021,03,2021-03,434,27998,445
2021-03-11,Chicago,Illinois,2021,03,2021-03,68,0,0
2021-03-11,Las Vegas,Nevada,2021,03,2021-03,221,229956,3971
2021-03-11,New York,New York,2021,03,2021-03,187,766428,30068
2021-03-12,Los Angeles,California,2021,03,2021-03,516,1208678,22304
2021-03-12,Hawaii,Hawaii,2021,03,2021-03,455,28156,446
2021-03-12,Chicago,Illinois,2021,03,2021-03,101,0,0
2021-03-12,Las Vegas,Nevada,2021,03,2021-03,251,230758,3988
2021-03-12,New York,New York,2021,03,2021-03,293,770654,30116
2021-03-13,Los Angeles,California,2021,03,2021-03,526,1210286,22446
2021-03-13,Hawaii,Hawaii,2021,03,2021-03,587,28218,447
2021-03-13,Chicago,Illinois,2021,03,2021-03,123,0,0
2021-03-13,Las Vegas,Nevada,2021,03,2021-03,254,231116,4005
2021-03-13,New York,New York,2021,03,2021-03,323,773540,30174
2021-03-14,Los Angeles,California,2021,03,2021-03,981,1210920,22474
2021-03-14,Hawaii,Hawaii,2021,03,2021-03,596,28268,448
2021-03-14,Chicago,Illinois,2021,03,2021-03,397,0,0
2021-03-14,Las Vegas,Nevada,2021,03,2021-03,668,231277,4005
2021-03-14,New York,New York,2021,03,2021-03,666,777418,30258
2021-03-15,Los Angeles,California,2021,03,2021-03,690,1211319,22476
2021-03-15,Hawaii,Hawaii,2021,03,2021-03,516,28312,448
2021-03-15,Chicago,Illinois,2021,03,2021-03,175,0,0
2021-03-15,Las Vegas,Nevada,2021,03,2021-03,476,231416,4007
2021-03-15,New York,New York,2021,03,2021-03,431,781734,30303
2021-03-16,Los Angeles,California,2021,03,2021-03,411,1211561,22519
2021-03-16,Hawaii,Hawaii,2021,03,2021-03,507,28357,448
2021-03-16,Chicago,Illinois,2021,03,2021-03,113,0,0
2021-03-16,Las Vegas,Nevada,2021,03,2021-03,269,231710,4021
2021-03-16,New York,New York,2021,03,2021-03,239,785307,30366
2021-03-17,Los Angeles,California,2021,03,2021-03,428,1212389,22580
2021-03-17,Hawaii,Hawaii,2021,03,2021-03,539,28423,448
2021-03-17,Chicago,Illinois,2021,03,2021-03,93,0,0
2021-03-17,Las Vegas,Nevada,2021,03,2021-03,262,231946,4032
2021-03-17,New York,New York,2021,03,2021-03,272,788302,30406
2021-03-18,Los Angeles,California,2021,03,2021-03,486,1213242,22664
2021-03-18,Hawaii,Hawaii,2021,03,2021-03,574,28509,448
2021-03-18,Chicago,Illinois,2021,03,2021-03,125,0,0
2021-03-18,Las Vegas,Nevada,2021,03,2021-03,331,232174,4039
2021-03-18,New York,New York,2021,03,2021-03,236,790069,30471
2021-03-19,Los Angeles,California,2021,03,2021-03,605,1213934,22722
2021-03-19,Hawaii,Hawaii,2021,03,2021-03,527,28678,449
2021-03-19,Chicago,Illinois,2021,03,2021-03,129,0,0
2021-03-19,Las Vegas,Nevada,2021,03,2021-03,394,232382,4043
2021-03-19,New York,New York,2021,03,2021-03,322,791453,30519
2021-03-20,Los Angeles,California,2021,03,2021-03,594,1214431,22777
2021-03-20,Hawaii,Hawaii,2021,03,2021-03,653,28763,450
2021-03-20,Chicago,Illinois,2021,03,2021-03,142,0,0
2021-03-20,Las Vegas,Nevada,2021,03,2021-03,287,232595,4048
2021-03-20,New York,New York,2021,03,2021-03,399,794261,30564
2021-03-21,Los Angeles,California,2021,03,2021-03,1063,1214825,22810
2021-03-21,Hawaii,Hawaii,2021,03,2021-03,655,28834,451
2021-03-21,Chicago,Illinois,2021,03,2021-03,450,0,0
2021-03-21,Las Vegas,Nevada,2021,03,2021-03,771,232730,4048
2021-03-21,New York,New York,2021,03,2021-03,722,794261,30564
2021-03-22,Los Angeles,California,2021,03,2021-03,706,1215330,22834
2021-03-22,Hawaii,Hawaii,2021,03,2021-03,564,28912,451
2021-03-22,Chicago,Illinois,2021,03,2021-03,205,0,0
2021-03-22,Las Vegas,Nevada,2021,03,2021-03,557,232808,4049
2021-03-22,New York,New York,2021,03,2021-03,426,796373,30564
2021-03-23,Los Angeles,California,2021,03,2021-03,476,1215776,22871
2021-03-23,Hawaii,Hawaii,2021,03,2021-03,561,28950,451
2021-03-23,Chicago,Illinois,2021,03,2021-03,108,0,0
2021-03-23,Las Vegas,Nevada,2021,03,2021-03,311,232916,4062
2021-03-23,New York,New York,2021,03,2021-03,278,799865,30564
2021-03-24,Los Angeles,California,2021,03,2021-03,513,1216386,22960
2021-03-24,Hawaii,Hawaii,2021,03,2021-03,509,29005,454
2021-03-24,Chicago,Illinois,2021,03,2021-03,121,0,0
2021-03-24,Las Vegas,Nevada,2021,03,2021-03,288,233110,4072
2021-03-24,New York,New York,2021,03,2021-03,250,816580,30793
2021-03-25,Los Angeles,California,2021,03,2021-03,504,1216904,23020
2021-03-25,Hawaii,Hawaii,2021,03,2021-03,553,29120,455
2021-03-25,Chicago,Illinois,2021,03,2021-03,96,0,0
2021-03-25,Las Vegas,Nevada,2021,03,2021-03,342,233305,4079
2021-03-25,New York,New York,2021,03,2021-03,250,821215,30852
2021-03-26,Los Angeles,California,2021,03,2021-03,650,1217686,23055
2021-03-26,Hawaii,Hawaii,2021,03,2021-03,614,29322,456
2021-03-26,Chicago,Illinois,2021,03,2021-03,142,0,0
2021-03-26,Las Vegas,Nevada,2021,03,2021-03,383,233671,4088
2021-03-26,New York,New York,2021,03,2021-03,321,825104,30898
2021-03-27,Los Angeles,California,2021,03,2021-03,616,1218359,23080
2021-03-27,Hawaii,Hawaii,2021,03,2021-03,651,29426,459
2021-03-27,Chicago,Illinois,2021,03,2021-03,134,0,0
2021-03-27,Las Vegas,Nevada,2021,03,2021-03,319,233889,4095
2021-03-27,New York,New York,2021,03,2021-03,357,829539,30949
2021-03-28,Los Angeles,California,2021,03,2021-03,1119,1218879,23103
2021-03-28,Hawaii,Hawaii,2021,03,2021-03,706,29528,459
2021-03-28,Chicago,Illinois,2021,03,2021-03,479,0,0
2021-03-28,Las Vegas,Nevada,2021,03,2021-03,796,234031,4096
2021-03-28,New York,New York,2021,03,2021-03,710,834198,31026
2021-03-29,Los Angeles,California,2021,03,2021-03,801,1219237,23101
2021-03-29,Hawaii,Hawaii,2021,03,2021-03,619,29626,459
2021-03-29,Chicago,Illinois,2021,03,2021-03,239,0,0
2021-03-29,Las Vegas,Nevada,2021,03,2021-03,573,234131,4097
2021-03-29,New York,New York,2021,03,2021-03,441,839533,31117
2021-03-30,Los Angeles,California,2021,03,2021-03,528,1219612,23110
2021-03-30,Hawaii,Hawaii,2021,03,2021-03,539,29689,459
2021-03-30,Chicago,Illinois,2021,03,2021-03,131,0,0
2021-03-30,Las Vegas,Nevada,2021,03,2021-03,302,234300,4098
2021-03-30,New York,New York,2021,03,2021-03,309,841913,31142
2021-03-31,Los Angeles,California,2021,03,2021-03,845,1220217,23143
2021-03-31,Hawaii,Hawaii,2021,03,2021-03,641,29779,460
2021-03-31,Chicago,Illinois,2021,03,2021-03,186,0,0
2021-03-31,Las Vegas,Nevada,2021,03,2021-03,407,234549,4108
2021-03-31,New York,New York,2021,03,2021-03,559,845399,31209
2021-04-01,Los Angeles,California,2021,04,2021-04,737,1220900,23189
2021-04-01,Hawaii,Hawaii,2021,04,2021-04,620,29888,460
2021-04-01,Chicago,Illinois,2021,04,2021-04,181,0,0
2021-04-01,Las Vegas,Nevada,2021,04,2021-04,398,234803,4115
2021-04-01,New York,New York,2021,04,2021-04,406,850006,31262
2021-04-02,Los Angeles,California,2021,04,2021-04,694,1221506,23235
2021-04-02,Hawaii,Hawaii,2021,04,2021-04,558,30140,460
2021-04-02,Chicago,Illinois,2021,04,2021-04,186,0,0
2021-04-02,Las Vegas,Nevada,2021,04,2021-04,469,235081,4119
2021-04-02,New York,New York,2021,04,2021-04,371,854068,31316
2021-04-03,Los Angeles,California,2021,04,2021-04,658,1222262,23274
2021-04-03,Hawaii,Hawaii,2021,04,2021-04,663,30246,464
2021-04-03,Chicago,Illinois,2021,04,2021-04,211,0,0
2021-04-03,Las Vegas,Nevada,2021,04,2021-04,389,235444,4132
2021-04-03,New York,New York,2021,04,2021-04,456,857653,31388
2021-04-04,Los Angeles,California,2021,04,2021-04,1122,1222771,23301
2021-04-04,Hawaii,Hawaii,2021,04,2021-04,637,30338,464
2021-04-04,Chicago,Illinois,2021,04,2021-04,474,0,0
2021-04-04,Las Vegas,Nevada,2021,04,2021-04,695,235590,4132
2021-04-04,New York,New York,2021,04,2021-04,793,861481,31449
2021-04-05,Los Angeles,California,2021,04,2021-04,777,1223104,23301
2021-04-05,Hawaii,Hawaii,2021,04,2021-04,621,30427,464
2021-04-05,Chicago,Illinois,2021,04,2021-04,248,0,0
2021-04-05,Las Vegas,Nevada,2021,04,2021-04,551,235695,4132
2021-04-05,New York,New York,2021,04,2021-04,514,864732,31500
2021-04-06,Los Angeles,California,2021,04,2021-04,535,1223435,23302
2021-04-06,Hawaii,Hawaii,2021,04,2021-04,570,30479,464
2021-04-06,Chicago,Illinois,2021,04,2021-04,133,0,0
2021-04-06,Las Vegas,Nevada,2021,04,2021-04,272,235900,4146
2021-04-06,New York,New York,2021,04,2021-04,301,867989,31531
2021-04-07,Los Angeles,California,2021,04,2021-04,553,1223832,23340
2021-04-07,Hawaii,Hawaii,2021,04,2021-04,526,30552,464
2021-04-07,Chicago,Illinois,2021,04,2021-04,128,0,0
2021-04-07,Las Vegas,Nevada,2021,04,2021-04,282,236130,4157
2021-04-07,New York,New York,2021,04,2021-04,310,870693,31598
2021-04-08,Los Angeles,California,2021,04,2021-04,608,1224450,23388
2021-04-08,Hawaii,Hawaii,2021,04,2021-04,555,30673,467
2021-04-08,Chicago,Illinois,2021,04,2021-04,137,0,0
2021-04-08,Las Vegas,Nevada,2021,04,2021-04,304,236483,4161
2021-04-08,New York,New York,2021,04,2021-04,309,874871,31641
2021-04-09,Los Angeles,California,2021,04,2021-04,676,1225163,23431
2021-04-09,Hawaii,Hawaii,2021,04,2021-04,528,30844,467
2021-04-09,Chicago,Illinois,2021,04,2021-04,141,0,0
2021-04-09,Las Vegas,Nevada,2021,04,2021-04,357,237037,4169
2021-04-09,New York,New York,2021,04,2021-04,401,878783,31694
2021-04-10,Los Angeles,California,2021,04,2021-04,713,1225916,23467
2021-04-10,Hawaii,Hawaii,2021,04,2021-04,596,30956,468
2021-04-10,Chicago,Illinois,2021,04,2021-04,163,0,0
2021-04-10,Las Vegas,Nevada,2021,04,2021-04,260,237737,4178
2021-04-10,New York,New York,2021,04,2021-04,406,882324,31731
2021-04-11,Los Angeles,California,2021,04,2021-04,1191,1226456,23493
2021-04-11,Hawaii,Hawaii,2021,04,2021-04,632,31045,468
2021-04-11,Chicago,Illinois,2021,04,2021-04,489,0,0
2021-04-11,Las Vegas,Nevada,2021,04,2021-04,621,238008,4178
2021-04-11,New York,New York,2021,04,2021-04,810,885387,31792
2021-04-12,Los Angeles,California,2021,04,2021-04,829,1226851,23503
2021-04-12,Hawaii,Hawaii,2021,04,2021-04,628,31113,468
2021-04-12,Chicago,Illinois,2021,04,2021-04,224,0,0
2021-04-12,Las Vegas,Nevada,2021,04,2021-04,382,238245,4178
2021-04-12,New York,New York,2021,04,2021-04,474,888395,31853
2021-04-13,Los Angeles,California,2021,04,2021-04,554,1227256,23505
2021-04-13,Hawaii,Hawaii,2021,04,2021-04,641,31175,468
2021-04-13,Chicago,Illinois,2021,04,2021-04,108,0,0
2021-04-13,Las Vegas,Nevada,2021,04,2021-04,224,238555,4184
2021-04-13,New York,New York,2021,04,2021-04,272,890720,31887
2021-04-14,Los Angeles,California,2021,04,2021-04,469,1227626,23553
2021-04-14,Hawaii,Hawaii,2021,04,2021-04,612,31242,470
2021-04-14,Chicago,Illinois,2021,04,2021-04,112,0,0
2021-04-14,Las Vegas,Nevada,2021,04,2021-04,240,238853,4198
2021-04-14,New York,New York,2021,04,2021-04,278,893422,31957
2021-04-15,Los Angeles,California,2021,04,2021-04,572,1228176,23579
2021-04-15,Hawaii,Hawaii,2021,04,2021-04,580,31337,470
2021-04-15,Chicago,Illinois,2021,04,2021-04,103,0,0
2021-04-15,Las Vegas,Nevada,2021,04,2021-04,195,239293,4205
2021-04-15,New York,New York,2021,04,2021-04,289,896256,32006
2021-04-16,Los Angeles,California,2021,04,2021-04,639,1228776,23601
2021-04-16,Hawaii,Hawaii,2021,04,2021-04,565,31510,471
2021-04-16,Chicago,Illinois,2021,04,2021-04,109,0,0
2021-04-16,Las Vegas,Nevada,2021,04,2021-04,268,239748,4211
2021-04-16,New York,New York,2021,04,2021-04,337,899417,32040
2021-04-17,Los Angeles,California,2021,04,2021-04,622,1229226,23627
2021-04-17,Hawaii,Hawaii,2021,04,2021-04,757,31606,471
2021-04-17,Chicago,Illinois,2021,04,2021-04,139,0,0
2021-04-17,Las Vegas,Nevada,2021,04,2021-04,214,239748,4211
2021-04-17,New York,New York,2021,04,2021-04,393,901610,32085
2021-04-18,Los Angeles,California,2021,04,2021-04,1169,1229659,23653
2021-04-18,Hawaii,Hawaii,2021,04,2021-04,713,31715,471
2021-04-18,Chicago,Illinois,2021,04,2021-04,490,0,0
2021-04-18,Las Vegas,Nevada,2021,04,2021-04,480,239748,4211
2021-04-18,New York,New York,2021,04,2021-04,854,904199,32114
2021-04-19,Los Angeles,California,2021,04,2021-04,817,1229973,23648
2021-04-19,Hawaii,Hawaii,2021,04,2021-04,667,31779,471
2021-04-19,Chicago,Illinois,2021,04,2021-04,254,0,0
2021-04-19,Las Vegas,Nevada,2021,04,2021-04,299,240307,4213
2021-04-19,New York,New York,2021,04,2021-04,494,907141,32140
2021-04-20,Los Angeles,California,2021,04,2021-04,534,1230303,23668
2021-04-20,Hawaii,Hawaii,2021,04,2021-04,583,31817,471
2021-04-20,Chicago,Illinois,2021,04,2021-04,124,0,0
2021-04-20,Las Vegas,Nevada,2021,04,2021-04,110,240574,4218
2021-04-20,New York,New York,2021,04,2021-04,324,909652,32178
2021-04-21,Los Angeles,California,2021,04,2021-04,691,1230660,23702
2021-04-21,Hawaii,Hawaii,2021,04,2021-04,622,31885,471
2021-04-21,Chicago,Illinois,2021,04,2021-04,115,0,0
2021-04-21,Las Vegas,Nevada,2021,04,2021-04,77,240909,4227
2021-04-21,New York,New York,2021,04,2021-04,340,911566,32200
2021-04-22,Los Angeles,California,2021,04,2021-04,639,1231024,23736
2021-04-22,Hawaii,Hawaii,2021,04,2021-04,538,31977,473
2021-04-22,Chicago,Illinois,2021,04,2021-04,110,0,0
2021-04-22,Las Vegas,Nevada,2021,04,2021-04,31,241353,4239
2021-04-22,New York,New York,2021,04,2021-04,306,914045,32253
2021-04-23,Los Angeles,California,2021,04,2021-04,649,1231448,23762
2021-04-23,Hawaii,Hawaii,2021,04,2021-04,551,32114,474
2021-04-23,Chicago,Illinois,2021,04,2021-04,150,0,0
2021-04-23,,Nevada,2021,04,2021-04,0,241814,4261
2021-04-23,New York,New York,2021,04,2021-04,363,916125,32295
2021-04-24,Los Angeles,California,2021,04,2021-04,616,1231826,23785
2021-04-24,Hawaii,Hawaii,2021,04,2021-04,785,32165,475
2021-04-24,Chicago,Illinois,2021,04,2021-04,155,0,0
2021-04-24,Las Vegas,Nevada,2021,04,2021-04,1,241814,4261
2021-04-24,New York,New York,2021,04,2021-04,399,917996,32344
2021-04-25,Los Angeles,California,2021,04,2021-04,1187,1232195,23802
2021-04-25,Hawaii,Hawaii,2021,04,2021-04,684,32284,475
2021-04-25,Chicago,Illinois,2021,04,2021-04,514,0,0
2021-04-25,Las Vegas,Nevada,2021,04,2021-04,1,241814,4261
2021-04-25,New York,New York,2021,04,2021-04,871,919884,32375
2021-04-26,Los Angeles,California,2021,04,2021-04,914,1232469,23799
2021-04-26,Hawaii,Hawaii,2021,04,2021-04,685,32349,475
2021-04-26,Chicago,Illinois,2021,04,2021-04,250,0,0
2021-04-26,,Nevada,2021,04,2021-04,0,242524,4271
2021-04-26,New York,New York,2021,04,2021-04,472,921206,32392
2021-04-27,Los Angeles,California,2021,04,2021-04,544,1232742,23802
2021-04-27,Hawaii,Hawaii,2021,04,2021-04,598,32397,476
2021-04-27,Chicago,Illinois,2021,04,2021-04,136,0,0
2021-04-27,,Nevada,2021,04,2021-04,0,242819,4281
2021-04-27,New York,New York,2021,04,2021-04,312,923036,32456
2021-04-28,Los Angeles,California,2021,04,2021-04,539,1233036,23831
2021-04-28,Hawaii,Hawaii,2021,04,2021-04,574,32465,479
2021-04-28,Chicago,Illinois,2021,04,2021-04,106,0,0
2021-04-28,,Nevada,2021,04,2021-04,0,243155,4284
2021-04-28,New York,New York,2021,04,2021-04,279,924187,32461
2021-04-29,Los Angeles,California,2021,04,2021-04,515,1233036,23858
2021-04-29,Hawaii,Hawaii,2021,04,2021-04,556,32580,480
2021-04-29,Chicago,Illinois,2021,04,2021-04,117,0,0
2021-04-29,,Nevada,2021,04,2021-04,0,243550,4295
2021-04-29,New York,New York,2021,04,2021-04,297,925581,32513
2021-04-30,Los Angeles,California,2021,04,2021-04,877,1233723,23899
2021-04-30,Hawaii,Hawaii,2021,04,2021-04,615,32767,480
2021-04-30,Chicago,Illinois,2021,04,2021-04,186,0,0
2021-04-30,,Nevada,2021,04,2021-04,0,243942,4300
2021-04-30,New York,New York,2021,04,2021-04,589,927141,32545
2021-05-01,Los Angeles,California,2021,05,2021-05,752,1234151,23919
2021-05-01,Hawaii,Hawaii,2021,05,2021-05,790,32882,480
2021-05-01,Chicago,Illinois,2021,05,2021-05,186,0,0
2021-05-01,,Nevada,2021,05,2021-05,0,243942,4300
2021-05-01,New York,New York,2021,05,2021-05,642,928840,32596
2021-05-02,Los Angeles,California,2021,05,2021-05,1273,1234435,23946
2021-05-02,Hawaii,Hawaii,2021,05,2021-05,699,32989,480
2021-05-02,Chicago,Illinois,2021,05,2021-05,462,0,0
2021-05-02,,Nevada,2021,05,2021-05,0,243942,4300
2021-05-02,New York,New York,2021,05,2021-05,866,930132,32626
2021-05-03,Los Angeles,California,2021,05,2021-05,881,1234648,23943
2021-05-03,Hawaii,Hawaii,2021,05,2021-05,681,33060,481
2021-05-03,Chicago,Illinois,2021,05,2021-05,283,0,0
2021-05-03,,Nevada,2021,05,2021-05,0,244647,4309
2021-05-03,New York,New York,2021,05,2021-05,548,931288,32662
2021-05-04,Los Angeles,California,2021,05,2021-05,551,1234865,23942
2021-05-04,Hawaii,Hawaii,2021,05,2021-05,631,33132,481
2021-05-04,Chicago,Illinois,2021,05,2021-05,138,0,0
2021-05-04,,Nevada,2021,05,2021-05,0,245034,4315
2021-05-04,New York,New York,2021,05,2021-05,336,932181,32698
2021-05-05,Los Angeles,California,2021,05,2021-05,550,1235037,23957
2021-05-05,Hawaii,Hawaii,2021,05,2021-05,581,33186,482
2021-05-05,Chicago,Illinois,2021,05,2021-05,125,0,0
2021-05-05,,Nevada,2021,05,2021-05,0,245358,4322
2021-05-05,New York,New York,2021,05,2021-05,310,933197,32735
2021-05-06,Los Angeles,California,2021,05,2021-05,608,1235411,23977
2021-05-06,Hawaii,Hawaii,2021,05,2021-05,581,33309,483
2021-05-06,Chicago,Illinois,2021,05,2021-05,126,0,0
2021-05-06,,Nevada,2021,05,2021-05,0,245693,4323
2021-05-06,New York,New York,2021,05,2021-05,353,934286,32760
2021-05-07,Los Angeles,California,2021,05,2021-05,632,1235783,23991
2021-05-07,Hawaii,Hawaii,2021,05,2021-05,597,33452,483
2021-05-07,Chicago,Illinois,2021,05,2021-05,141,0,0
2021-05-07,,Nevada,2021,05,2021-05,0,246106,4330
2021-05-07,New York,New York,2021,05,2021-05,410,935271,32786
2021-05-08,Los Angeles,California,2021,05,2021-05,676,1236087,24008
2021-05-08,Hawaii,Hawaii,2021,05,2021-05,847,33540,484
